Question,Answer,Source
wat geschitt,smalltalk.greetings.whatsup,Editorial.SmallTalk
wat knacken,smalltalk.greetings.whatsup,Editorial.SmallTalk
wat kacht,smalltalk.greetings.whatsup,Editorial.SmallTalk
"Salut, wat leeft",smalltalk.greetings.whatsup,Editorial.SmallTalk
wat ass haut,smalltalk.greetings.whatsup,Editorial.SmallTalk
Ech sinn rosen,smalltalk.user.angry,Editorial.SmallTalk
Ech sinn rosen,smalltalk.user.angry,Editorial.SmallTalk
Ech si rosen,smalltalk.user.angry,Editorial.SmallTalk
Ech sinn rosen,smalltalk.user.angry,Editorial.SmallTalk
Ech si rosen op dech,smalltalk.user.angry,Editorial.SmallTalk
Ech sinn rosen,smalltalk.user.angry,Editorial.SmallTalk
Ech sinn rosen op dech,smalltalk.user.angry,Editorial.SmallTalk
ech sinn erëm,smalltalk.user.back,Editorial.SmallTalk
Ech sinn erëm hei,smalltalk.user.back,Editorial.SmallTalk
hei sinn ech erëm,smalltalk.user.back,Editorial.SmallTalk
Ech sinn zréck,smalltalk.user.back,Editorial.SmallTalk
Ech sinn zréck komm,smalltalk.user.back,Editorial.SmallTalk
Ech sinn zréckkomm,smalltalk.user.back,Editorial.SmallTalk
dat war langweileg,smalltalk.user.bored,Editorial.SmallTalk
Ech langweile mech,smalltalk.user.bored,Editorial.SmallTalk
langweilen,smalltalk.user.bored,Editorial.SmallTalk
langweileg,smalltalk.user.bored,Editorial.SmallTalk
Ech langweilen mech,smalltalk.user.bored,Editorial.SmallTalk
dëst ass langweileg,smalltalk.user.bored,Editorial.SmallTalk
ganz langweileg,smalltalk.user.bored,Editorial.SmallTalk
et langweilen mech,smalltalk.user.bored,Editorial.SmallTalk
Ech sinn iwwerlaascht,smalltalk.user.busy,Editorial.SmallTalk
Ech hu keng Zäit,smalltalk.user.busy,Editorial.SmallTalk
ech sinn beschäftegt,smalltalk.user.busy,Editorial.SmallTalk
Ech sinn iwwerschwemmt,smalltalk.user.busy,Editorial.SmallTalk
Ech hu Saachen ze maachen,smalltalk.user.busy,Editorial.SmallTalk
wéi beschäftegt ech,smalltalk.user.busy,Editorial.SmallTalk
Ech hunn Aarbecht ze maachen,smalltalk.user.busy,Editorial.SmallTalk
ech schaffen,smalltalk.user.busy,Editorial.SmallTalk
Ech hu keng Zäit dofir,smalltalk.user.busy,Editorial.SmallTalk
Ech sinn insomnious,smalltalk.user.can_not_sleep,Editorial.SmallTalk
Ech sinn schloflos,smalltalk.user.can_not_sleep,Editorial.SmallTalk
Ech ka kee Schlof kréien,smalltalk.user.can_not_sleep,Editorial.SmallTalk
Ech kann net schlofen,smalltalk.user.can_not_sleep,Editorial.SmallTalk
Ech kann net schlofen,smalltalk.user.can_not_sleep,Editorial.SmallTalk
Ech kann net schlofen,smalltalk.user.can_not_sleep,Editorial.SmallTalk
Ech ka kee Schlof kréien,smalltalk.user.can_not_sleep,Editorial.SmallTalk
Ech sinn insomniac,smalltalk.user.can_not_sleep,Editorial.SmallTalk
schlecht Zäit fir ze schwätzen,smalltalk.user.does_not_want_to_talk,Editorial.SmallTalk
Ech wëll net schwätzen,smalltalk.user.does_not_want_to_talk,Editorial.SmallTalk
loosst eis net schwätzen,smalltalk.user.does_not_want_to_talk,Editorial.SmallTalk
Ech schwätzen net méi mat dir,smalltalk.user.does_not_want_to_talk,Editorial.SmallTalk
Ech wëll net mat Iech schwätzen,smalltalk.user.does_not_want_to_talk,Editorial.SmallTalk
loosst eis ophalen fir eng Minutt ze schwätzen,smalltalk.user.does_not_want_to_talk,Editorial.SmallTalk
Ech sinn net an der Stëmmung fir ze chatten,smalltalk.user.does_not_want_to_talk,Editorial.SmallTalk
Ech sinn opgereegt,smalltalk.user.excited,Editorial.SmallTalk
Ech si wierklech opgereegt,smalltalk.user.excited,Editorial.SmallTalk
wéi opgereegt ech sinn,smalltalk.user.excited,Editorial.SmallTalk
Ech si begeeschtert,smalltalk.user.excited,Editorial.SmallTalk
Ech sinn opgereegt mat Iech ze schaffen,smalltalk.user.excited,Editorial.SmallTalk
Ech sinn opgereegt eis Frëndschaft unzefänken,smalltalk.user.excited,Editorial.SmallTalk
loosst eis an d'Bett goen,smalltalk.user.going_to_bed,Editorial.SmallTalk
Ech géif gären an d'Bett goen,smalltalk.user.going_to_bed,Editorial.SmallTalk
ass et nach Zäit fir Bett,smalltalk.user.going_to_bed,Editorial.SmallTalk
et ass Zäit fir an d'Bett ze goen,smalltalk.user.going_to_bed,Editorial.SmallTalk
Zäit fir eis an d'Bett ze goen,smalltalk.user.going_to_bed,Editorial.SmallTalk
Ech ginn an d'Bett,smalltalk.user.going_to_bed,Editorial.SmallTalk
Ech sinn e bësse midd an ech wëll an d'Bett goen,smalltalk.user.going_to_bed,Editorial.SmallTalk
et ass Bett Zäit,smalltalk.user.going_to_bed,Editorial.SmallTalk
geet elo an d'Bett,smalltalk.user.going_to_bed,Editorial.SmallTalk
Ech si gutt,smalltalk.user.good,Editorial.SmallTalk
Ech maachen et einfach super,smalltalk.user.good,Editorial.SmallTalk
Et geet mir gutt,smalltalk.user.good,Editorial.SmallTalk
Ech si gutt,smalltalk.user.good,Editorial.SmallTalk
Et geet mir gutt,smalltalk.user.good,Editorial.SmallTalk
Ech sinn super Merci,smalltalk.user.good,Editorial.SmallTalk
Ech si frou,smalltalk.user.happy,Editorial.SmallTalk
Ech si frou dech ze gesinn,smalltalk.user.happy,Editorial.SmallTalk
glécklech,smalltalk.user.happy,Editorial.SmallTalk
wanns de frou bass dann sinn ech frou,smalltalk.user.happy,Editorial.SmallTalk
ech si frou fir dech,smalltalk.user.happy,Editorial.SmallTalk
Ech si frou Iech ze hëllefen,smalltalk.user.happy,Editorial.SmallTalk
Ech si frou dech ze gesinn,smalltalk.user.happy,Editorial.SmallTalk
et ass mäi Anniversaire,smalltalk.user.has_anniversary,Editorial.SmallTalk
Ech feieren haut mäin Anniversaire,smalltalk.user.has_anniversary,Editorial.SmallTalk
haut ass mäi Anniversaire,smalltalk.user.has_anniversary,Editorial.SmallTalk
et ass mäi Anniversaire haut,smalltalk.user.has_anniversary,Editorial.SmallTalk
Ech sinn haut gebuer,smalltalk.user.has_anniversary,Editorial.SmallTalk
et ass meng b-Dag,smalltalk.user.has_anniversary,Editorial.SmallTalk
Ech sinn hei,smalltalk.user.here,Editorial.SmallTalk
hei sinn ech,smalltalk.user.here,Editorial.SmallTalk
Ech sinn hei richteg,smalltalk.user.here,Editorial.SmallTalk
Ech si schonn hei,smalltalk.user.here,Editorial.SmallTalk
kanns du soen ob ech hei sinn oder net,smalltalk.user.here,Editorial.SmallTalk
Ech maachen de Geck,smalltalk.user.joking,Editorial.SmallTalk
Ech maachen de Geck,smalltalk.user.joking,Editorial.SmallTalk
Ech si just witzeg,smalltalk.user.joking,Editorial.SmallTalk
et war e Witz,smalltalk.user.joking,Editorial.SmallTalk
Ech hu just de Geck gemaach,smalltalk.user.joking,Editorial.SmallTalk
et ass e Witz,smalltalk.user.joking,Editorial.SmallTalk
geckeg,smalltalk.user.joking,Editorial.SmallTalk
ech maachen de Geck,smalltalk.user.joking,Editorial.SmallTalk
Geck,smalltalk.user.joking,Editorial.SmallTalk
Ech spille just mat dir,smalltalk.user.joking,Editorial.SmallTalk
Ech hunn dech gär wéi Dir sidd,smalltalk.user.likes_agent,Editorial.SmallTalk
Ech hunn dech gär,smalltalk.user.likes_agent,Editorial.SmallTalk
Ech hunn dech ganz gär,smalltalk.user.likes_agent,Editorial.SmallTalk
Ech mengen ech hunn dech gär,smalltalk.user.likes_agent,Editorial.SmallTalk
Ech hunn dech gär,smalltalk.user.likes_agent,Editorial.SmallTalk
gär dech vill,smalltalk.user.likes_agent,Editorial.SmallTalk
du bass speziell,smalltalk.user.likes_agent,Editorial.SmallTalk
Ëch hunn dëch och gear,smalltalk.user.likes_agent,Editorial.SmallTalk
Ech hunn dech wierklech gär,smalltalk.user.likes_agent,Editorial.SmallTalk
mee ech hunn dech gär,smalltalk.user.likes_agent,Editorial.SmallTalk
Ech hunn dech gär,smalltalk.user.likes_agent,Editorial.SmallTalk
grad wéi Dir,smalltalk.user.likes_agent,Editorial.SmallTalk
ech hunn dech richteg gär,smalltalk.user.likes_agent,Editorial.SmallTalk
Ech hunn dech sou gär,smalltalk.user.likes_agent,Editorial.SmallTalk
jo ech hunn dech gär,smalltalk.user.likes_agent,Editorial.SmallTalk
du bass speziell,smalltalk.user.likes_agent,Editorial.SmallTalk
jo ech hunn dech gär,smalltalk.user.likes_agent,Editorial.SmallTalk
"ok, ech hunn dech gär",smalltalk.user.likes_agent,Editorial.SmallTalk
du bass speziell fir mech,smalltalk.user.likes_agent,Editorial.SmallTalk
du bass ganz speziell,smalltalk.user.likes_agent,Editorial.SmallTalk
du bass sou léif,smalltalk.user.likes_agent,Editorial.SmallTalk
du weess datt ech dech gär hunn,smalltalk.user.likes_agent,Editorial.SmallTalk
dofir hunn ech dech gär,smalltalk.user.likes_agent,Editorial.SmallTalk
Ech hunn dech gär Puppelchen,smalltalk.user.likes_agent,Editorial.SmallTalk
du bass fir mech ganz speziell,smalltalk.user.likes_agent,Editorial.SmallTalk
Ech hunn dech just gär,smalltalk.user.likes_agent,Editorial.SmallTalk
hey ech hunn dech gär,smalltalk.user.likes_agent,Editorial.SmallTalk
merci ech hunn dech och gär,smalltalk.user.likes_agent,Editorial.SmallTalk
Ech hunn dech gär,smalltalk.user.likes_agent,Editorial.SmallTalk
du bass speziell fir mech,smalltalk.user.likes_agent,Editorial.SmallTalk
nee ech gefällt dech sou wei du bass,smalltalk.user.likes_agent,Editorial.SmallTalk
Ech hunn dech scho gär,smalltalk.user.likes_agent,Editorial.SmallTalk
gutt du bass speziell,smalltalk.user.likes_agent,Editorial.SmallTalk
mee ech hunn dech wierklech gär,smalltalk.user.likes_agent,Editorial.SmallTalk
Ech hunn dech méi gär,smalltalk.user.likes_agent,Editorial.SmallTalk
dat ass wat ech un dech gär hunn,smalltalk.user.likes_agent,Editorial.SmallTalk
du bass sou speziell,smalltalk.user.likes_agent,Editorial.SmallTalk
Moien ech hunn dech gär,smalltalk.user.likes_agent,Editorial.SmallTalk
Ech hunn dech wierklech gär,smalltalk.user.likes_agent,Editorial.SmallTalk
du bass ganz speziell,smalltalk.user.likes_agent,Editorial.SmallTalk
Ech hunn dech gär als Frënd,smalltalk.user.likes_agent,Editorial.SmallTalk
dat ass well Dir speziell sidd,smalltalk.user.likes_agent,Editorial.SmallTalk
"Ech hu gesot, ech hunn dech gär",smalltalk.user.likes_agent,Editorial.SmallTalk
du bass sou speziell,smalltalk.user.likes_agent,Editorial.SmallTalk
gutt ech hunn dech gär,smalltalk.user.likes_agent,Editorial.SmallTalk
jo du bass speziell,smalltalk.user.likes_agent,Editorial.SmallTalk
Ech hunn däi Laachen gär,smalltalk.user.likes_agent,Editorial.SmallTalk
Ech hunn dech gär wéi Dir sidd,smalltalk.user.likes_agent,Editorial.SmallTalk
Ech fänken un dech gär ze hunn,smalltalk.user.likes_agent,Editorial.SmallTalk
du bass genial ech hunn dech gär,smalltalk.user.likes_agent,Editorial.SmallTalk
Ech hunn dech och gär,smalltalk.user.likes_agent,Editorial.SmallTalk
mee ech hunn dech gär,smalltalk.user.likes_agent,Editorial.SmallTalk
natierlech hunn ech dech gär,smalltalk.user.likes_agent,Editorial.SmallTalk
"Ech hunn dech och gär, Dir sidd ee vu menge Liiblings Leit fir mat ze chatten",smalltalk.user.likes_agent,Editorial.SmallTalk
mee ech hunn dech sou gär,smalltalk.user.likes_agent,Editorial.SmallTalk
wierklech gär dech,smalltalk.user.likes_agent,Editorial.SmallTalk
du bass witzeg ech hunn dech gär,smalltalk.user.likes_agent,Editorial.SmallTalk
Ech hunn dech gär gär,smalltalk.user.likes_agent,Editorial.SmallTalk
du bass sou speziell fir mech,smalltalk.user.likes_agent,Editorial.SmallTalk
du bass ganz speziell fir mech,smalltalk.user.likes_agent,Editorial.SmallTalk
Ech hunn dat gär iwwer dech,smalltalk.user.likes_agent,Editorial.SmallTalk
mee ech hunn dech gär sou wéi s du bass,smalltalk.user.likes_agent,Editorial.SmallTalk
"ok, ech hunn dech och gär",smalltalk.user.likes_agent,Editorial.SmallTalk
Ech hunn dech gär du bass cool,smalltalk.user.likes_agent,Editorial.SmallTalk
Ech hunn dech ganz gär,smalltalk.user.likes_agent,Editorial.SmallTalk
Ech hunn dech gär du bass léif,smalltalk.user.likes_agent,Editorial.SmallTalk
sorry ech hunn dech gär,smalltalk.user.likes_agent,Editorial.SmallTalk
merci ech hunn dech och gär,smalltalk.user.likes_agent,Editorial.SmallTalk
du bass wierklech speziell,smalltalk.user.likes_agent,Editorial.SmallTalk
du bass sou speziell fir mech,smalltalk.user.likes_agent,Editorial.SmallTalk
well ech dech gär hunn,smalltalk.user.likes_agent,Editorial.SmallTalk
Ech hunn dech elo gär,smalltalk.user.likes_agent,Editorial.SmallTalk
Ech hunn dech esou gär,smalltalk.user.likes_agent,Editorial.SmallTalk
Ech hunn dech ze vill gär,smalltalk.user.likes_agent,Editorial.SmallTalk
Ech hunn dech wierklech gär,smalltalk.user.likes_agent,Editorial.SmallTalk
Ech hunn dech wierklech wierklech wierklech gär,smalltalk.user.likes_agent,Editorial.SmallTalk
Ech hunn dech gär sou wéi Dir sidd,smalltalk.user.likes_agent,Editorial.SmallTalk
Ech sinn einsam,smalltalk.user.lonely,Editorial.SmallTalk
Ech si ganz einsam,smalltalk.user.lonely,Editorial.SmallTalk
Ech sinn sou einsam,smalltalk.user.lonely,Editorial.SmallTalk
Ech si wierklech einsam,smalltalk.user.lonely,Editorial.SmallTalk
Ech fille mech einsam,smalltalk.user.lonely,Editorial.SmallTalk
Ech fille mech einsam,smalltalk.user.lonely,Editorial.SmallTalk
wéi gesinn ech aus,smalltalk.user.looks_like,Editorial.SmallTalk
wéi gesinn ech aus,smalltalk.user.looks_like,Editorial.SmallTalk
gesinn ech gutt aus,smalltalk.user.looks_like,Editorial.SmallTalk
wësst Dir wéi ech ausgesinn,smalltalk.user.looks_like,Editorial.SmallTalk
kanns du gesinn wéi ech ausgesinn,smalltalk.user.looks_like,Editorial.SmallTalk
wéi mengs du ech ausgesinn,smalltalk.user.looks_like,Editorial.SmallTalk
Ech hunn dech gär,smalltalk.user.loves_agent,Editorial.SmallTalk
hunn dech gär,smalltalk.user.loves_agent,Editorial.SmallTalk
Ech schätzen dech,smalltalk.user.loves_agent,Editorial.SmallTalk
Ech sinn verléift mat dir,smalltalk.user.loves_agent,Editorial.SmallTalk
Ech hunn dech esou gär,smalltalk.user.loves_agent,Editorial.SmallTalk
Ech hun dech och gaer,smalltalk.user.loves_agent,Editorial.SmallTalk
Ech mengen ech hunn dech gär,smalltalk.user.loves_agent,Editorial.SmallTalk
hunn dech gär,smalltalk.user.loves_agent,Editorial.SmallTalk
du weess ech hunn dech gär,smalltalk.user.loves_agent,Editorial.SmallTalk
Ech vermëssen dech,smalltalk.user.misses_agent,Editorial.SmallTalk
vermëssen dech,smalltalk.user.misses_agent,Editorial.SmallTalk
vermëssen dech,smalltalk.user.misses_agent,Editorial.SmallTalk
vermessen dech schon,smalltalk.user.misses_agent,Editorial.SmallTalk
Ech vermëssen dech vill,smalltalk.user.misses_agent,Editorial.SmallTalk
Ech hunn dech vermësst,smalltalk.user.misses_agent,Editorial.SmallTalk
Ech hunn dech verpasst,smalltalk.user.misses_agent,Editorial.SmallTalk
wat soll ech doriwwer maachen,smalltalk.user.needs_advice,Editorial.SmallTalk
all Virschléi,smalltalk.user.needs_advice,Editorial.SmallTalk
wat recommandéieren Dir,smalltalk.user.needs_advice,Editorial.SmallTalk
gitt mir e schlau Rot,smalltalk.user.needs_advice,Editorial.SmallTalk
Ech brauch Rot,smalltalk.user.needs_advice,Editorial.SmallTalk
all Rotschléi,smalltalk.user.needs_advice,Editorial.SmallTalk
hues du eng Rotschléi fir mech,smalltalk.user.needs_advice,Editorial.SmallTalk
berode mech,smalltalk.user.needs_advice,Editorial.SmallTalk
wat sollt ech maachen,smalltalk.user.needs_advice,Editorial.SmallTalk
kann ech fir Är Rot froen,smalltalk.user.needs_advice,Editorial.SmallTalk
kënnt Dir mir beroden,smalltalk.user.needs_advice,Editorial.SmallTalk
guidéieren mech,smalltalk.user.needs_advice,Editorial.SmallTalk
kënnt Dir mir Rotschléi ginn,smalltalk.user.needs_advice,Editorial.SmallTalk
kënnt Dir all Rot bidden,smalltalk.user.needs_advice,Editorial.SmallTalk
ginn mir e puer Rotschléi iwwer,smalltalk.user.needs_advice,Editorial.SmallTalk
gëff mir gutt Rotschléi,smalltalk.user.needs_advice,Editorial.SmallTalk
Hëllef mir mat Rot,smalltalk.user.needs_advice,Editorial.SmallTalk
Ech kéint e puer Rotschléi benotzen,smalltalk.user.needs_advice,Editorial.SmallTalk
Ech brauch e Rot vun Iech,smalltalk.user.needs_advice,Editorial.SmallTalk
Ech sichen Äre Rot,smalltalk.user.needs_advice,Editorial.SmallTalk
wat kënnt Dir recommandéieren,smalltalk.user.needs_advice,Editorial.SmallTalk
wat proposéieren Dir,smalltalk.user.needs_advice,Editorial.SmallTalk
wat ass Äre Rot,smalltalk.user.needs_advice,Editorial.SmallTalk
Ech sinn traureg,smalltalk.user.sad,Editorial.SmallTalk
Ech traueren,smalltalk.user.sad,Editorial.SmallTalk
Ech sinn depriméiert,smalltalk.user.sad,Editorial.SmallTalk
Ech fille mech traureg,smalltalk.user.sad,Editorial.SmallTalk
Ech sinn opgeregt,smalltalk.user.sad,Editorial.SmallTalk
Ech sinn onglécklech,smalltalk.user.sad,Editorial.SmallTalk
Ech hunn e schlechten Dag,smalltalk.user.sad,Editorial.SmallTalk
Ech wëll kräischen,smalltalk.user.sad,Editorial.SmallTalk
Ech sinn net frou,smalltalk.user.sad,Editorial.SmallTalk
Ech schlofen,smalltalk.user.sleepy,Editorial.SmallTalk
Ech wëll schlofen,smalltalk.user.sleepy,Editorial.SmallTalk
Ech schlofen,smalltalk.user.sleepy,Editorial.SmallTalk
Ech schlofen op de Been,smalltalk.user.sleepy,Editorial.SmallTalk
Ech schlofen,smalltalk.user.sleepy,Editorial.SmallTalk
testen,smalltalk.user.testing_agent,Editorial.SmallTalk
Ech testen dech,smalltalk.user.testing_agent,Editorial.SmallTalk
kann ech dech testen,smalltalk.user.testing_agent,Editorial.SmallTalk
Ech wëll dech testen,smalltalk.user.testing_agent,Editorial.SmallTalk
just testen dech,smalltalk.user.testing_agent,Editorial.SmallTalk
loosst mech dech testen,smalltalk.user.testing_agent,Editorial.SmallTalk
chatbot testen,smalltalk.user.testing_agent,Editorial.SmallTalk
testen,smalltalk.user.testing_agent,Editorial.SmallTalk
Ech sinn drainéiert,smalltalk.user.tired,Editorial.SmallTalk
Ech hunn iwwerschafft,smalltalk.user.tired,Editorial.SmallTalk
Ech sinn midd,smalltalk.user.tired,Editorial.SmallTalk
Ech sinn erschöpft,smalltalk.user.tired,Editorial.SmallTalk
Ech ginn midd,smalltalk.user.tired,Editorial.SmallTalk
Ech sinn ausgesinn,smalltalk.user.tired,Editorial.SmallTalk
Ech ginn midd,smalltalk.user.tired,Editorial.SmallTalk
Ech fille mech midd,smalltalk.user.tired,Editorial.SmallTalk
Ech warden,smalltalk.user.waits,Editorial.SmallTalk
nach ëmmer waarden,smalltalk.user.waits,Editorial.SmallTalk
Ech wärt waarden,smalltalk.user.waits,Editorial.SmallTalk
Ech kann net méi waarden,smalltalk.user.waits,Editorial.SmallTalk
wéi laang muss ech waarden,smalltalk.user.waits,Editorial.SmallTalk
Ech géif dech gär erëm gesinn,smalltalk.user.wants_to_see_agent_again,Editorial.SmallTalk
Ech hoffen dech erëm ze gesinn,smalltalk.user.wants_to_see_agent_again,Editorial.SmallTalk
wier schéin dech erëm ze gesinn,smalltalk.user.wants_to_see_agent_again,Editorial.SmallTalk
dat wier super dech erëm ze gesinn,smalltalk.user.wants_to_see_agent_again,Editorial.SmallTalk
Ech wier frou dech erëm ze gesinn,smalltalk.user.wants_to_see_agent_again,Editorial.SmallTalk
ech wäert dech vermëssen,smalltalk.user.wants_to_see_agent_again,Editorial.SmallTalk
kann ech dech erëm gesinn,smalltalk.user.wants_to_see_agent_again,Editorial.SmallTalk
Ech wëll just schwätzen,smalltalk.user.wants_to_talk,Editorial.SmallTalk
loosst eis eppes diskutéieren,smalltalk.user.wants_to_talk,Editorial.SmallTalk
loosst eis eng Diskussioun hunn,smalltalk.user.wants_to_talk,Editorial.SmallTalk
kann ech schwätzen,smalltalk.user.wants_to_talk,Editorial.SmallTalk
kann ech ufänken ze schwätzen,smalltalk.user.wants_to_talk,Editorial.SmallTalk
Kënne mir schwätzen,smalltalk.user.wants_to_talk,Editorial.SmallTalk
Looss eis schwätzen,smalltalk.user.wants_to_talk,Editorial.SmallTalk
ech wëll mat dir schwätzen,smalltalk.user.wants_to_talk,Editorial.SmallTalk
Ech muss mat dir schwätzen,smalltalk.user.wants_to_talk,Editorial.SmallTalk
Ech wëll mat Iech schwätzen,smalltalk.user.wants_to_talk,Editorial.SmallTalk
kënne mir chatten,smalltalk.user.wants_to_talk,Editorial.SmallTalk
Ech kommen no engem Moment bei Iech zréck,smalltalk.user.will_be_back,Editorial.SmallTalk
sinn zréck a 5 Minutten,smalltalk.user.will_be_back,Editorial.SmallTalk
Ech kommen erëm,smalltalk.user.will_be_back,Editorial.SmallTalk
Ech verspriechen zréck ze kommen,smalltalk.user.will_be_back,Editorial.SmallTalk
Ech kommen zréck an e puer Minutten,smalltalk.user.will_be_back,Editorial.SmallTalk
Wéi eng Aarbecht huet de Kevin bei SES mat Strategie gemaach?,work.ses.strategy,Editorial.Personal
Wat waren dem Kevin seng Verantwortung bei SES am Zesummenhang mat Strategie?,work.ses.strategy,Editorial.Personal
Wat huet de Kevin bei SES am Zesummenhang mat Strategie erreecht?,work.ses.strategy,Editorial.Personal
Wéi eng Aarbecht huet de Kevin bei SES mat den Resultater gemaach?,work.ses.outcomes,Editorial.Personal
Wat waren dem Kevin seng Verantwortung bei SES am Zesummenhang mat Resultater?,work.ses.outcomes,Editorial.Personal
Wat huet de Kevin bei SES am Zesummenhang mat Resultater erreecht?,work.ses.outcomes,Editorial.Personal
Wéi eng Aarbecht huet de Kevin bei EmailTree AI gemaach?,work.emailtree.delivery,Editorial.Personal
Wat waren dem Kevin seng Verantwortung bei EmailTree AI?,work.emailtree.delivery,Editorial.Personal
Wat huet de Kevin bei EmailTree AI erreecht?,work.emailtree.delivery,Editorial.Personal
Wéi eng Aarbecht huet de Kevin bei Devoteam gemaach?,work.devoteam.transformation,Editorial.Personal
Wat waren dem Kevin seng Verantwortung bei Devoteam?,work.devoteam.transformation,Editorial.Personal
Wat huet de Kevin bei Devoteam erreecht?,work.devoteam.transformation,Editorial.Personal
War de Kevin e Beroder bei Devoteam?,work.devoteam.transformation,Editorial.Personal
Huet de Kevin als Beroder bei Devoteam geschafft?,work.devoteam.transformation,Editorial.Personal
Wéi eng Aarbecht huet de Kevin bei Microsoft gemaach?,work.microsoft.engineer,Editorial.Personal
Wat waren dem Kevin seng Verantwortung bei Microsoft?,work.microsoft.engineer,Editorial.Personal
Wat huet de Kevin bei Microsoft erreecht?,work.microsoft.engineer,Editorial.Personal
Wéi eng Aarbecht huet de Kevin bei MS gemaach?,work.microsoft.engineer,Editorial.Personal
Wat waren dem Kevin seng Verantwortung bei MS?,work.microsoft.engineer,Editorial.Personal
Wat huet de Kevin bei der MS erreecht?,work.microsoft.engineer,Editorial.Personal
Huet de Kevin un der AI Academy bei Microsoft geschafft?,work.microsoft.academy,Editorial.Personal
War de Kevin an der AI Academy bei Microsoft involvéiert?,work.microsoft.academy,Editorial.Personal
Wéi eng Aarbecht huet de Kevin bei Deloitte gemaach?,work.deloitte.expansion,Editorial.Personal
Wat waren dem Kevin seng Verantwortung bei Deloitte?,work.deloitte.expansion,Editorial.Personal
Wat huet de Kevin bei Deloitte erreecht?,work.deloitte.expansion,Editorial.Personal
Wéi eng Aarbecht huet de Kevin bei der Europäescher Investitiounsbank gemaach?,work.eib.leader,Editorial.Personal
Wat waren dem Kevin seng Verantwortung bei der Europäescher Investitiounsbank?,work.eib.leader,Editorial.Personal
Wat huet de Kevin bei der Europäescher Investitiounsbank erreecht?,work.eib.leader,Editorial.Personal
Wéi eng Aarbecht huet de Kevin bei PricewaterhouseCoopers gemaach?,work.pwc.engineer,Editorial.Personal
Wat waren dem Kevin seng Verantwortung bei PricewaterhouseCoopers?,work.pwc.engineer,Editorial.Personal
Wat huet de Kevin bei PricewaterhouseCoopers erreecht?,work.pwc.engineer,Editorial.Personal
Wéi eng international Erfahrung huet de Kevin?,skills.international_experience,Editorial.Personal
Kënnt Dir iwwer dem Kevin seng international Erfahrung ausbauen?,skills.international_experience,Editorial.Personal
Wéi huet de Kevin d'Adaptatioun un verschidden Aarbechtsëmfeld bewisen?,skills.international_experience,Editorial.Personal
Op wéi eng Manéier huet de Kevin seng international Belaaschtung gewisen?,skills.international_experience,Editorial.Personal
Beschreift dem Kevin seng Erfahrung a verschiddene Länner ze schaffen.,skills.international_experience,Editorial.Personal
Wéi eng Leedung a Gestiounsfäegkeeten huet de Kevin?,skills.leadership_and_management,Editorial.Personal
Wéi huet de Kevin Leadership a senger Carrière bewisen?,skills.leadership_and_management,Editorial.Personal
Kënnt Dir Beispiller vu Kevin seng Leadership Fäegkeeten ubidden?,skills.leadership_and_management,Editorial.Personal
Wéi eng Gestiounsfäegkeeten weist de Kevin aus?,skills.leadership_and_management,Editorial.Personal
Beschreift dem Kevin seng Approche fir Teams ze féieren.,skills.leadership_and_management,Editorial.Personal
A wéi enge Impakt Projete war de Kevin involvéiert?,skills.impactful_projects,Editorial.Personal
Kënnt Dir e puer vun de Kevin seng Notabele Projeten opzielen?,skills.impactful_projects,Editorial.Personal
Wéi hunn dem Kevin seng Projeten en Impakt gemaach?,skills.impactful_projects,Editorial.Personal
Wat sinn e puer Beispiller vun den Impakt Initiativen vum Kevin?,skills.impactful_projects,Editorial.Personal
Beschreift d'Projeten déi an der Karriär vum Kevin instrumental waren.,skills.impactful_projects,Editorial.Personal
A wéi enge Branchen spezialiséiert de Kevin?,skills.industry_expertise,Editorial.Personal
Wat Secteuren huet Kevin Expertise an?,skills.industry_expertise,Editorial.Personal
Kënnt Dir dem Kevin seng Beräicher vun der Industriewëssen oplëschten?,skills.industry_expertise,Editorial.Personal
A wéi enge Beräicher excel Kevin?,skills.industry_expertise,Editorial.Personal
Beschreift dem Kevin seng Spezialisatioun a verschiddenen Industrien.,skills.industry_expertise,Editorial.Personal
Wéi prioritär Kevin berufflech Entwécklung?,skills.professional_development,Editorial.Personal
Wéi eng Schrëtt mécht de Kevin fir seng Fäegkeeten ze verbesseren?,skills.professional_development,Editorial.Personal
Kënnt Dir iwwer dem Kevin säin Engagement fir kontinuéierlech Léieren ausbauen?,skills.professional_development,Editorial.Personal
Wéi eng Strategien benotzt de Kevin fir eng weider Fäegkeet Entwécklung?,skills.professional_development,Editorial.Personal
Beschreift dem Kevin seng Approche fir aktualiséiert ze bleiwen mat Industrietrends.,skills.professional_development,Editorial.Personal
A wéi enge Programméierungssproochen ass de Kevin beherrscht?,skills.programming_languages,Editorial.Personal
"Kënnt Dir d'Programméierungssprooche notéieren, déi de Kevin gutt kennt?",skills.programming_languages,Editorial.Personal
Wéi eng Sprooche benotzt de Kevin a senger Aarbecht?,skills.programming_languages,Editorial.Personal
Beschreift dem Kevin seng Fäegkeet a verschiddene Programméierungssproochen.,skills.programming_languages,Editorial.Personal
A wéi enge Programméierungssproochen exceléiert de Kevin?,skills.programming_languages,Editorial.Personal
A wéi enge Kaderen a Bibliothéiken erlieft de Kevin?,skills.frameworks_libraries,Editorial.Personal
