Question,Answer,Source
ça m'ennuie,smalltalk.user.bored,Editorial.SmallTalk
je suis surchargé,smalltalk.user.busy,Editorial.SmallTalk
je n'ai pas le temps,smalltalk.user.busy,Editorial.SmallTalk
Je suis occupé,smalltalk.user.busy,Editorial.SmallTalk
je suis submergé,smalltalk.user.busy,Editorial.SmallTalk
J'ai des choses à faire,smalltalk.user.busy,Editorial.SmallTalk
comme je suis occupé,smalltalk.user.busy,Editorial.SmallTalk
J'ai du travail à faire,smalltalk.user.busy,Editorial.SmallTalk
Je travaille,smalltalk.user.busy,Editorial.SmallTalk
Je n'ai pas le temps pour ça,smalltalk.user.busy,Editorial.SmallTalk
je suis insomniaque,smalltalk.user.can_not_sleep,Editorial.SmallTalk
je suis sans sommeil,smalltalk.user.can_not_sleep,Editorial.SmallTalk
Je n'arrive pas à dormir,smalltalk.user.can_not_sleep,Editorial.SmallTalk
je ne peux pas dormir,smalltalk.user.can_not_sleep,Editorial.SmallTalk
je n'arrive pas à m'endormir,smalltalk.user.can_not_sleep,Editorial.SmallTalk
Je n'arrive pas à dormir,smalltalk.user.can_not_sleep,Editorial.SmallTalk
Je n'arrive pas à dormir,smalltalk.user.can_not_sleep,Editorial.SmallTalk
je suis insomniaque,smalltalk.user.can_not_sleep,Editorial.SmallTalk
mauvais moment pour parler,smalltalk.user.does_not_want_to_talk,Editorial.SmallTalk
je ne veux pas parler,smalltalk.user.does_not_want_to_talk,Editorial.SmallTalk
ne parlons pas,smalltalk.user.does_not_want_to_talk,Editorial.SmallTalk
je ne te parle plus,smalltalk.user.does_not_want_to_talk,Editorial.SmallTalk
je ne veux pas te parler,smalltalk.user.does_not_want_to_talk,Editorial.SmallTalk
arrêtons de parler une minute,smalltalk.user.does_not_want_to_talk,Editorial.SmallTalk
Je ne suis pas d'humeur à discuter,smalltalk.user.does_not_want_to_talk,Editorial.SmallTalk
je suis excité,smalltalk.user.excited,Editorial.SmallTalk
Je suis vraiment excité,smalltalk.user.excited,Editorial.SmallTalk
comme je suis excité,smalltalk.user.excited,Editorial.SmallTalk
je suis ravi,smalltalk.user.excited,Editorial.SmallTalk
Je suis ravi de travailler avec toi,smalltalk.user.excited,Editorial.SmallTalk
Je suis ravi de commencer notre amitié,smalltalk.user.excited,Editorial.SmallTalk
allons au lit,smalltalk.user.going_to_bed,Editorial.SmallTalk
j'aimerais aller me coucher,smalltalk.user.going_to_bed,Editorial.SmallTalk
est-il déjà l'heure d'aller au lit,smalltalk.user.going_to_bed,Editorial.SmallTalk
C'est l'heure d'aller au lit,smalltalk.user.going_to_bed,Editorial.SmallTalk
il est temps pour nous d'aller nous coucher,smalltalk.user.going_to_bed,Editorial.SmallTalk
je vais au lit,smalltalk.user.going_to_bed,Editorial.SmallTalk
Je suis un peu fatigué et je veux aller me coucher,smalltalk.user.going_to_bed,Editorial.SmallTalk
c'est l'heure du coucher,smalltalk.user.going_to_bed,Editorial.SmallTalk
je vais me coucher maintenant,smalltalk.user.going_to_bed,Editorial.SmallTalk
Je vais bien,smalltalk.user.good,Editorial.SmallTalk
Je vais tout simplement très bien,smalltalk.user.good,Editorial.SmallTalk
je vais bien,smalltalk.user.good,Editorial.SmallTalk
Je vais bien,smalltalk.user.good,Editorial.SmallTalk
Je vais bien,smalltalk.user.good,Editorial.SmallTalk
je vais bien merci,smalltalk.user.good,Editorial.SmallTalk
Je suis content,smalltalk.user.happy,Editorial.SmallTalk
je suis heureux de vous voir,smalltalk.user.happy,Editorial.SmallTalk
heureux,smalltalk.user.happy,Editorial.SmallTalk
"si tu es heureux, alors je suis heureux",smalltalk.user.happy,Editorial.SmallTalk
je suis content pour toi,smalltalk.user.happy,Editorial.SmallTalk
Je suis heureux de vous aider,smalltalk.user.happy,Editorial.SmallTalk
je suis heureux de vous voir,smalltalk.user.happy,Editorial.SmallTalk
c'est mon anniversaire,smalltalk.user.has_anniversary,Editorial.SmallTalk
Je fête mon anniversaire aujourd'hui,smalltalk.user.has_anniversary,Editorial.SmallTalk
aujourd'hui c'est mon anniversaire,smalltalk.user.has_anniversary,Editorial.SmallTalk
c'est mon anniversaire aujourd'hui,smalltalk.user.has_anniversary,Editorial.SmallTalk
Je suis né aujourd'hui,smalltalk.user.has_anniversary,Editorial.SmallTalk
c'est mon anniversaire,smalltalk.user.has_anniversary,Editorial.SmallTalk
Je suis là,smalltalk.user.here,Editorial.SmallTalk
me voici,smalltalk.user.here,Editorial.SmallTalk
je suis ici,smalltalk.user.here,Editorial.SmallTalk
Je suis déjà là,smalltalk.user.here,Editorial.SmallTalk
peux-tu dire si je suis là ou pas,smalltalk.user.here,Editorial.SmallTalk
je plaisante,smalltalk.user.joking,Editorial.SmallTalk
Je plaisante,smalltalk.user.joking,Editorial.SmallTalk
je suis juste drôle,smalltalk.user.joking,Editorial.SmallTalk
C'était une blague,smalltalk.user.joking,Editorial.SmallTalk
je plaisantais,smalltalk.user.joking,Editorial.SmallTalk
c'est une blague,smalltalk.user.joking,Editorial.SmallTalk
plaisanterie,smalltalk.user.joking,Editorial.SmallTalk
je rigole,smalltalk.user.joking,Editorial.SmallTalk
blague,smalltalk.user.joking,Editorial.SmallTalk
je joue juste avec toi,smalltalk.user.joking,Editorial.SmallTalk
Je t'aime comme tu es,smalltalk.user.likes_agent,Editorial.SmallTalk
Je t'aime bien,smalltalk.user.likes_agent,Editorial.SmallTalk
Je t'aime beaucoup,smalltalk.user.likes_agent,Editorial.SmallTalk
Je crois que je t'aime bien,smalltalk.user.likes_agent,Editorial.SmallTalk
je t'aimais bien,smalltalk.user.likes_agent,Editorial.SmallTalk
je t'aime beaucoup,smalltalk.user.likes_agent,Editorial.SmallTalk
tu es spécial,smalltalk.user.likes_agent,Editorial.SmallTalk
je vous aime aussi,smalltalk.user.likes_agent,Editorial.SmallTalk
je t'aime vraiment,smalltalk.user.likes_agent,Editorial.SmallTalk
mais je t'aime bien,smalltalk.user.likes_agent,Editorial.SmallTalk
Je t'aime bien,smalltalk.user.likes_agent,Editorial.SmallTalk
juste comme toi,smalltalk.user.likes_agent,Editorial.SmallTalk
je vous aime beaucoup,smalltalk.user.likes_agent,Editorial.SmallTalk
je vous aime tellement,smalltalk.user.likes_agent,Editorial.SmallTalk
"ouais, je t'aime bien",smalltalk.user.likes_agent,Editorial.SmallTalk
tu es spécial,smalltalk.user.likes_agent,Editorial.SmallTalk
Oui je t'aime bien,smalltalk.user.likes_agent,Editorial.SmallTalk
"ok, je t'aime bien",smalltalk.user.likes_agent,Editorial.SmallTalk
tu es spécial pour moi,smalltalk.user.likes_agent,Editorial.SmallTalk
tu es très spécial,smalltalk.user.likes_agent,Editorial.SmallTalk
vous êtes si doux,smalltalk.user.likes_agent,Editorial.SmallTalk
tu sais que je t'aime,smalltalk.user.likes_agent,Editorial.SmallTalk
c'est pourquoi je t'aime bien,smalltalk.user.likes_agent,Editorial.SmallTalk
Je t'aime bien bébé,smalltalk.user.likes_agent,Editorial.SmallTalk
vous êtes très spécial pour moi,smalltalk.user.likes_agent,Editorial.SmallTalk
je t'apprécie,smalltalk.user.likes_agent,Editorial.SmallTalk
"hé, je t'aime bien",smalltalk.user.likes_agent,Editorial.SmallTalk
merci je t'aime bien aussi,smalltalk.user.likes_agent,Editorial.SmallTalk
je fais comme vous,smalltalk.user.likes_agent,Editorial.SmallTalk
tu es spécial pour moi,smalltalk.user.likes_agent,Editorial.SmallTalk
"non, je t'aime comme tu es",smalltalk.user.likes_agent,Editorial.SmallTalk
Je t'aime déjà,smalltalk.user.likes_agent,Editorial.SmallTalk
"eh bien, tu es spécial",smalltalk.user.likes_agent,Editorial.SmallTalk
mais je t'apprécie vraiment,smalltalk.user.likes_agent,Editorial.SmallTalk
Je vous aime plus,smalltalk.user.likes_agent,Editorial.SmallTalk
c'est ce que j'aime chez toi,smalltalk.user.likes_agent,Editorial.SmallTalk
tu es si spécial,smalltalk.user.likes_agent,Editorial.SmallTalk
salut je t'aime bien,smalltalk.user.likes_agent,Editorial.SmallTalk
Je t'aime vraiment beaucoup,smalltalk.user.likes_agent,Editorial.SmallTalk
tu es très spécial,smalltalk.user.likes_agent,Editorial.SmallTalk
Je t'aime en tant qu'ami,smalltalk.user.likes_agent,Editorial.SmallTalk
c'est parce que tu es spécial,smalltalk.user.likes_agent,Editorial.SmallTalk
j'ai dit que je t'apprécie,smalltalk.user.likes_agent,Editorial.SmallTalk
tu es si spécial,smalltalk.user.likes_agent,Editorial.SmallTalk
bien je t'aime bien,smalltalk.user.likes_agent,Editorial.SmallTalk
oui tu es spécial,smalltalk.user.likes_agent,Editorial.SmallTalk
J'aime ton sourire,smalltalk.user.likes_agent,Editorial.SmallTalk
je t'aime comme tu es,smalltalk.user.likes_agent,Editorial.SmallTalk
Je commence a t'aimer,smalltalk.user.likes_agent,Editorial.SmallTalk
"tu es génial, je t'aime bien",smalltalk.user.likes_agent,Editorial.SmallTalk
Je t'apprécie aussi,smalltalk.user.likes_agent,Editorial.SmallTalk
mais je t'aime,smalltalk.user.likes_agent,Editorial.SmallTalk
"bien sûr, je t'aime bien",smalltalk.user.likes_agent,Editorial.SmallTalk
"Je t'aime bien aussi, tu es l'une de mes personnes préférées avec qui discuter",smalltalk.user.likes_agent,Editorial.SmallTalk
mais je t'aime tant,smalltalk.user.likes_agent,Editorial.SmallTalk
je t'aime vraiment,smalltalk.user.likes_agent,Editorial.SmallTalk
"tu es drôle, je t'aime bien",smalltalk.user.likes_agent,Editorial.SmallTalk
tu me plais en quelque sorte,smalltalk.user.likes_agent,Editorial.SmallTalk
tu es si spécial pour moi,smalltalk.user.likes_agent,Editorial.SmallTalk
tu es très spécial pour moi,smalltalk.user.likes_agent,Editorial.SmallTalk
J'aime ça chez toi,smalltalk.user.likes_agent,Editorial.SmallTalk
mais je t'aime comme tu es,smalltalk.user.likes_agent,Editorial.SmallTalk
"ok, je t'aime bien aussi",smalltalk.user.likes_agent,Editorial.SmallTalk
Je t'aime bien tu es cool,smalltalk.user.likes_agent,Editorial.SmallTalk
Je t'aime beaucoup,smalltalk.user.likes_agent,Editorial.SmallTalk
Je t'aime bien tu es gentil,smalltalk.user.likes_agent,Editorial.SmallTalk
désolé je t'aime bien,smalltalk.user.likes_agent,Editorial.SmallTalk
merci je t'aime bien aussi,smalltalk.user.likes_agent,Editorial.SmallTalk
tu es vraiment spécial,smalltalk.user.likes_agent,Editorial.SmallTalk
tu es si spécial pour moi,smalltalk.user.likes_agent,Editorial.SmallTalk
parce que je t'aime bien,smalltalk.user.likes_agent,Editorial.SmallTalk
Je t'aime bien maintenant,smalltalk.user.likes_agent,Editorial.SmallTalk
Je t'aime tellement,smalltalk.user.likes_agent,Editorial.SmallTalk
je t'aime trop,smalltalk.user.likes_agent,Editorial.SmallTalk
Je t'aime vraiment,smalltalk.user.likes_agent,Editorial.SmallTalk
Je t'aime vraiment vraiment vraiment vraiment,smalltalk.user.likes_agent,Editorial.SmallTalk
Je t'apprécie juste comme tu es,smalltalk.user.likes_agent,Editorial.SmallTalk
je suis seul,smalltalk.user.lonely,Editorial.SmallTalk
je suis très seul,smalltalk.user.lonely,Editorial.SmallTalk
Je suis si seul,smalltalk.user.lonely,Editorial.SmallTalk
je suis vraiment seul,smalltalk.user.lonely,Editorial.SmallTalk
Je me sens seule,smalltalk.user.lonely,Editorial.SmallTalk
je me sens seul,smalltalk.user.lonely,Editorial.SmallTalk
de quoi j'ai l'air,smalltalk.user.looks_like,Editorial.SmallTalk
A quoi je ressemble,smalltalk.user.looks_like,Editorial.SmallTalk
est-ce que j'ai l'air bien,smalltalk.user.looks_like,Editorial.SmallTalk
sais-tu à quoi je ressemble,smalltalk.user.looks_like,Editorial.SmallTalk
peux-tu voir à quoi je ressemble,smalltalk.user.looks_like,Editorial.SmallTalk
à quoi penses-tu que je ressemble,smalltalk.user.looks_like,Editorial.SmallTalk
Je t'aime,smalltalk.user.loves_agent,Editorial.SmallTalk
je t'aime,smalltalk.user.loves_agent,Editorial.SmallTalk
Je t'adore,smalltalk.user.loves_agent,Editorial.SmallTalk
je suis amoureux de toi,smalltalk.user.loves_agent,Editorial.SmallTalk
Je t'aime tellement,smalltalk.user.loves_agent,Editorial.SmallTalk
Je t'aime aussi,smalltalk.user.loves_agent,Editorial.SmallTalk
Je pense que je t'aime,smalltalk.user.loves_agent,Editorial.SmallTalk
t'aimer,smalltalk.user.loves_agent,Editorial.SmallTalk
tu sais que je t'aime,smalltalk.user.loves_agent,Editorial.SmallTalk
Tu me manques,smalltalk.user.misses_agent,Editorial.SmallTalk
Tu me manques,smalltalk.user.misses_agent,Editorial.SmallTalk
tu me manques,smalltalk.user.misses_agent,Editorial.SmallTalk
tu me manques déjà,smalltalk.user.misses_agent,Editorial.SmallTalk
Tu me manques beaucoup,smalltalk.user.misses_agent,Editorial.SmallTalk
Tu m'as manqué,smalltalk.user.misses_agent,Editorial.SmallTalk
tu m'as manqué,smalltalk.user.misses_agent,Editorial.SmallTalk
Que dois-je faire à ce sujet,smalltalk.user.needs_advice,Editorial.SmallTalk
Aucune suggestion,smalltalk.user.needs_advice,Editorial.SmallTalk
Que recommandez-vous,smalltalk.user.needs_advice,Editorial.SmallTalk
donne-moi un conseil judicieux,smalltalk.user.needs_advice,Editorial.SmallTalk
j'ai besoin de conseils,smalltalk.user.needs_advice,Editorial.SmallTalk
aucun conseil,smalltalk.user.needs_advice,Editorial.SmallTalk
Avez-vous des conseils pour moi,smalltalk.user.needs_advice,Editorial.SmallTalk
conseille-moi,smalltalk.user.needs_advice,Editorial.SmallTalk
Que dois-je faire,smalltalk.user.needs_advice,Editorial.SmallTalk
puis-je demander votre avis,smalltalk.user.needs_advice,Editorial.SmallTalk
pouvez-vous me conseiller,smalltalk.user.needs_advice,Editorial.SmallTalk
guide-moi,smalltalk.user.needs_advice,Editorial.SmallTalk
Peux-tu me donner des conseils,smalltalk.user.needs_advice,Editorial.SmallTalk
pouvez-vous donner des conseils,smalltalk.user.needs_advice,Editorial.SmallTalk
donne-moi quelques conseils sur,smalltalk.user.needs_advice,Editorial.SmallTalk
donne-moi de bons conseils,smalltalk.user.needs_advice,Editorial.SmallTalk
aide-moi avec des conseils,smalltalk.user.needs_advice,Editorial.SmallTalk
J'aurais besoin de quelques conseils,smalltalk.user.needs_advice,Editorial.SmallTalk
J'ai besoin d'un conseil de ta part,smalltalk.user.needs_advice,Editorial.SmallTalk
je demande votre avis,smalltalk.user.needs_advice,Editorial.SmallTalk
que pouvez-vous recommander,smalltalk.user.needs_advice,Editorial.SmallTalk
que suggérez-vous,smalltalk.user.needs_advice,Editorial.SmallTalk
quel est ton consseille,smalltalk.user.needs_advice,Editorial.SmallTalk
je suis triste,smalltalk.user.sad,Editorial.SmallTalk
je suis en deuil,smalltalk.user.sad,Editorial.SmallTalk
Je suis déprimé,smalltalk.user.sad,Editorial.SmallTalk
Je me sens triste,smalltalk.user.sad,Editorial.SmallTalk
je suis bouleversé,smalltalk.user.sad,Editorial.SmallTalk
Je suis malheureux,smalltalk.user.sad,Editorial.SmallTalk
je passe une mauvaise journée,smalltalk.user.sad,Editorial.SmallTalk
je veux pleurer,smalltalk.user.sad,Editorial.SmallTalk
je ne suis pas heureux,smalltalk.user.sad,Editorial.SmallTalk
j'ai sommeil,smalltalk.user.sleepy,Editorial.SmallTalk
je veux dormir,smalltalk.user.sleepy,Editorial.SmallTalk
je m'endors,smalltalk.user.sleepy,Editorial.SmallTalk
Je m'endors debout,smalltalk.user.sleepy,Editorial.SmallTalk
je dors,smalltalk.user.sleepy,Editorial.SmallTalk
test,smalltalk.user.testing_agent,Editorial.SmallTalk
je te teste,smalltalk.user.testing_agent,Editorial.SmallTalk
puis-je te tester,smalltalk.user.testing_agent,Editorial.SmallTalk
je veux te tester,smalltalk.user.testing_agent,Editorial.SmallTalk
je viens de te tester,smalltalk.user.testing_agent,Editorial.SmallTalk
laisse-moi te tester,smalltalk.user.testing_agent,Editorial.SmallTalk
tester le chatbot,smalltalk.user.testing_agent,Editorial.SmallTalk
essai,smalltalk.user.testing_agent,Editorial.SmallTalk
je suis épuisé,smalltalk.user.tired,Editorial.SmallTalk
j'ai surmené,smalltalk.user.tired,Editorial.SmallTalk
Je suis fatigué,smalltalk.user.tired,Editorial.SmallTalk
Je suis épuisé,smalltalk.user.tired,Editorial.SmallTalk
Je me lasse,smalltalk.user.tired,Editorial.SmallTalk
je suis épuisé,smalltalk.user.tired,Editorial.SmallTalk
je suis fatigué,smalltalk.user.tired,Editorial.SmallTalk
je me sens fatigué,smalltalk.user.tired,Editorial.SmallTalk
Je suis en attente,smalltalk.user.waits,Editorial.SmallTalk
toujours en attente,smalltalk.user.waits,Editorial.SmallTalk
J'attendrai,smalltalk.user.waits,Editorial.SmallTalk
je ne peux plus attendre,smalltalk.user.waits,Editorial.SmallTalk
Combien de temps dois-je attendre,smalltalk.user.waits,Editorial.SmallTalk
J'aimerais te revoir,smalltalk.user.wants_to_see_agent_again,Editorial.SmallTalk
J'espère te revoir,smalltalk.user.wants_to_see_agent_again,Editorial.SmallTalk
ce serait sympa de te revoir,smalltalk.user.wants_to_see_agent_again,Editorial.SmallTalk
ce serait génial de te revoir,smalltalk.user.wants_to_see_agent_again,Editorial.SmallTalk
je serais heureux de te revoir,smalltalk.user.wants_to_see_agent_again,Editorial.SmallTalk
Tu vas me manquer,smalltalk.user.wants_to_see_agent_again,Editorial.SmallTalk
est-ce que je peux vous revoir,smalltalk.user.wants_to_see_agent_again,Editorial.SmallTalk
Je veux juste parler,smalltalk.user.wants_to_talk,Editorial.SmallTalk
discutons de quelque chose,smalltalk.user.wants_to_talk,Editorial.SmallTalk
discutons,smalltalk.user.wants_to_talk,Editorial.SmallTalk
puis-je parler,smalltalk.user.wants_to_talk,Editorial.SmallTalk
puis-je commencer à parler,smalltalk.user.wants_to_talk,Editorial.SmallTalk
Pouvons-nous parler,smalltalk.user.wants_to_talk,Editorial.SmallTalk
parlons,smalltalk.user.wants_to_talk,Editorial.SmallTalk
je veux te parler,smalltalk.user.wants_to_talk,Editorial.SmallTalk
j'ai besoin de te parler,smalltalk.user.wants_to_talk,Editorial.SmallTalk
je veux parler avec toi,smalltalk.user.wants_to_talk,Editorial.SmallTalk
peut-on discuter,smalltalk.user.wants_to_talk,Editorial.SmallTalk
je te répondrai dans un instant,smalltalk.user.will_be_back,Editorial.SmallTalk
je reviens dans 5 minutes,smalltalk.user.will_be_back,Editorial.SmallTalk
Je reviendrai,smalltalk.user.will_be_back,Editorial.SmallTalk
Je promets de revenir,smalltalk.user.will_be_back,Editorial.SmallTalk
je reviens dans quelques minutes,smalltalk.user.will_be_back,Editorial.SmallTalk
Quel travail fait Kevin ?,work.ses.strategy,Editorial.Personal
Quel travail Kevin fait-il chez SES ?,work.ses.strategy,Editorial.Personal
Quel travail Kevin a-t-il effectué chez SES en matière de stratégie ?,work.ses.strategy,Editorial.Personal
Quelles étaient les responsabilités de Kevin chez SES en matière de stratégie ?,work.ses.strategy,Editorial.Personal
Qu'a réalisé Kevin chez SES en matière de stratégie ?,work.ses.strategy,Editorial.Personal
Quel travail Kevin a-t-il effectué chez SES en matière d'innovation ?,work.ses.innovation,Editorial.Personal
Quelles tâches Kevin a-t-il exercées chez SES liées à l'innovation ?,work.ses.innovation,Editorial.Personal
Quel travail Kevin a-t-il effectué chez SES en ce qui concerne les résultats ?,work.ses.outcomes,Editorial.Personal
Quelles étaient les responsabilités de Kevin chez SES liées aux résultats ?,work.ses.outcomes,Editorial.Personal
Qu'est-ce que Kevin a accompli chez SES en termes de résultats ?,work.ses.outcomes,Editorial.Personal
Quel travail Kevin a-t-il effectué chez EmailTree AI ?,work.emailtree.delivery,Editorial.Personal
Quelles étaient les responsabilités de Kevin chez EmailTree AI ?,work.emailtree.delivery,Editorial.Personal
Qu'a réalisé Kevin chez EmailTree AI ?,work.emailtree.delivery,Editorial.Personal
Quel travail Kevin a-t-il fait chez Devoteam ?,work.devoteam.transformation,Editorial.Personal
Quelles étaient les responsabilités de Kevin chez Devoteam ?,work.devoteam.transformation,Editorial.Personal
Qu’a réalisé Kevin chez Devoteam ?,work.devoteam.transformation,Editorial.Personal
Kevin était-il consultant chez Devoteam ?,work.devoteam.transformation,Editorial.Personal
Kevin a-t-il travaillé comme consultant chez Devoteam ?,work.devoteam.transformation,Editorial.Personal
Kevin a-t-il travaillé sur l'AI Academy de Microsoft ?,work.devoteam.academy,Editorial.Personal
Kevin a-t-il participé à l'AI Academy de Microsoft ?,work.devoteam.academy,Editorial.Personal
Quel travail Kevin a-t-il fait chez Deloitte ?,work.deloitte.expansion,Editorial.Personal
Quelles étaient les responsabilités de Kevin chez Deloitte ?,work.deloitte.expansion,Editorial.Personal
Qu’a accompli Kevin chez Deloitte ?,work.deloitte.expansion,Editorial.Personal
Quel travail Kevin a-t-il effectué à la Banque européenne d’investissement ?,work.eib.leader,Editorial.Personal
Quelles étaient les responsabilités de Kevin à la Banque européenne d'investissement ?,work.eib.leader,Editorial.Personal
Qu’a accompli Kevin à la Banque européenne d’investissement ?,work.eib.leader,Editorial.Personal
Quel travail Kevin a-t-il effectué chez PricewaterhouseCoopers ?,work.pwc.engineer,Editorial.Personal
Quelles étaient les responsabilités de Kevin chez PricewaterhouseCoopers ?,work.pwc.engineer,Editorial.Personal
Qu'a réalisé Kevin chez PricewaterhouseCoopers ?,work.pwc.engineer,Editorial.Personal
Quelle expérience internationale Kevin possède-t-il ?,skills.international_experience,Editorial.Personal
Pouvez-vous nous parler de l'expérience internationale de Kevin ?,skills.international_experience,Editorial.Personal
Comment Kevin a-t-il fait preuve d’adaptabilité à divers environnements de travail ?,skills.international_experience,Editorial.Personal
De quelles manières Kevin a-t-il démontré sa visibilité internationale ?,skills.international_experience,Editorial.Personal
Décrivez l'expérience de travail de Kevin dans différents pays.,skills.international_experience,Editorial.Personal
Quelles compétences en leadership et en gestion Kevin possède-t-il ?,skills.leadership_and_management,Editorial.Personal
Comment Kevin a-t-il fait preuve de leadership au cours de sa carrière ?,skills.leadership_and_management,Editorial.Personal
Pouvez-vous donner des exemples des compétences en leadership de Kevin ?,skills.leadership_and_management,Editorial.Personal
Quelles sont les capacités de gestion de Kevin ?,skills.leadership_and_management,Editorial.Personal
Décrivez l'approche de Kevin pour diriger des équipes.,skills.leadership_and_management,Editorial.Personal
Dans quels projets marquants Kevin a-t-il été impliqué ?,skills.impactful_projects,Editorial.Personal
Pouvez-vous énumérer certains des projets notables de Kevin ?,skills.impactful_projects,Editorial.Personal
Quel impact les projets de Kevin ont-ils eu ?,skills.impactful_projects,Editorial.Personal
Quels sont quelques exemples d’initiatives percutantes de Kevin ?,skills.impactful_projects,Editorial.Personal
Décrivez les projets qui ont joué un rôle déterminant dans la carrière de Kevin.,skills.impactful_projects,Editorial.Personal
Dans quels secteurs Kevin se spécialise-t-il ?,skills.industry_expertise,Editorial.Personal
Dans quels secteurs Kevin a-t-il une expertise ?,skills.industry_expertise,Editorial.Personal
Pouvez-vous énumérer les domaines de connaissance de Kevin dans l'industrie ?,skills.industry_expertise,Editorial.Personal
Dans quels domaines Kevin excelle-t-il ?,skills.industry_expertise,Editorial.Personal
Décrivez la spécialisation de Kevin dans diverses industries.,skills.industry_expertise,Editorial.Personal
Comment Kevin priorise-t-il le développement professionnel ?,skills.professional_development,Editorial.Personal
Quelles mesures Kevin prend-il pour améliorer ses compétences ?,skills.professional_development,Editorial.Personal
Pouvez-vous nous expliquer l'engagement de Kevin envers l'apprentissage continu ?,skills.professional_development,Editorial.Personal
Quelles stratégies Kevin emploie-t-il pour le développement continu des compétences ?,skills.professional_development,Editorial.Personal
Décrivez l'approche de Kevin pour rester à jour avec les tendances de l'industrie.,skills.professional_development,Editorial.Personal
Quels langages de programmation Kevin maîtrise-t-il ?,skills.programming_languages,Editorial.Personal
Pouvez-vous énumérer les langages de programmation que Kevin connaît bien ?,skills.programming_languages,Editorial.Personal
Quelles langues Kevin utilise-t-il dans son travail ?,skills.programming_languages,Editorial.Personal
Décrivez la maîtrise de Kevin dans divers langages de programmation.,skills.programming_languages,Editorial.Personal
Dans quels langages de programmation Kevin excelle-t-il ?,skills.programming_languages,Editorial.Personal
Dans quels frameworks et bibliothèques Kevin a-t-il de l'expérience ?,skills.frameworks_libraries,Editorial.Personal
Pouvez-vous énumérer les frameworks et les bibliothèques dans lesquels Kevin possède une expertise ?,skills.frameworks_libraries,Editorial.Personal
Décrivez la maîtrise de Kevin dans divers frameworks et bibliothèques.,skills.frameworks_libraries,Editorial.Personal
Quels frameworks et bibliothèques Kevin utilise-t-il couramment dans ses projets ?,skills.frameworks_libraries,Editorial.Personal
Dans quels frameworks et bibliothèques Kevin démontre-t-il son expertise ?,skills.frameworks_libraries,Editorial.Personal
Dans quelles bases de données Kevin est-il compétent ?,skills.databases,Editorial.Personal
Pouvez-vous lister les bases de données avec lesquelles Kevin maîtrise ?,skills.databases,Editorial.Personal
Quelles bases de données Kevin utilise-t-il dans son travail ?,skills.databases,Editorial.Personal
Décrire l'expertise de Kevin dans diverses bases de données.,skills.databases,Editorial.Personal
Dans quelles bases de données Kevin excelle-t-il ?,skills.databases,Editorial.Personal
Avec quels outils et plates-formes de développement Kevin a-t-il de l'expérience ?,skills.development_tools_platforms,Editorial.Personal
Pouvez-vous énumérer les outils et plates-formes de développement utilisés par Kevin ?,skills.development_tools_platforms,Editorial.Personal
Décrivez l'expérience de Kevin avec divers outils et plateformes de développement.,skills.development_tools_platforms,Editorial.Personal
Quels outils et plateformes Kevin utilise-t-il couramment dans ses projets ?,skills.development_tools_platforms,Editorial.Personal
Dans quels outils et plateformes Kevin démontre-t-il une expertise ?,skills.development_tools_platforms,Editorial.Personal
Avec quels outils et pratiques CI/CD Kevin a-t-il de l'expérience ?,skills.ci_cd,Editorial.Personal
Pouvez-vous énumérer les outils CI/CD que Kevin connaît ?,skills.ci_cd,Editorial.Personal
Décrivez l'expérience de Kevin avec les processus CI/CD.,skills.ci_cd,Editorial.Personal
Quels outils CI/CD Kevin utilise-t-il couramment dans ses projets ?,skills.ci_cd,Editorial.Personal
Dans quelles pratiques CI/CD Kevin démontre-t-il son expertise ?,skills.ci_cd,Editorial.Personal
Quels outils de test et de peluchage Kevin maîtrise-t-il ?,skills.testing_linting,Editorial.Personal
Pouvez-vous énumérer les outils de test et de peluchage que Kevin utilise ?,skills.testing_linting,Editorial.Personal
Décrire la maîtrise de Kevin dans divers outils de test et de peluchage.,skills.testing_linting,Editorial.Personal
Quels outils de test et de peluchage Kevin utilise-t-il couramment ?,skills.testing_linting,Editorial.Personal
Dans quels outils de test et de peluchage Kevin démontre-t-il son expertise ?,skills.testing_linting,Editorial.Personal
Dans quels services Azure Kevin possède-t-il une expertise ?,skills.cloud_platforms.azure,Editorial.Personal
Pouvez-vous énumérer les services Azure que Kevin connaît ?,skills.cloud_platforms.azure,Editorial.Personal
Décrivez l'expertise de Kevin dans divers services Azure.,skills.cloud_platforms.azure,Editorial.Personal
Quels services Azure Kevin utilise-t-il couramment ?,skills.cloud_platforms.azure,Editorial.Personal
Dans quels services Azure Kevin démontre-t-il son expertise ?,skills.cloud_platforms.azure,Editorial.Personal
"En plus d’Azure, avec quelles autres plateformes cloud Kevin a-t-il de l’expérience ?",skills.cloud_platforms.other,Editorial.Personal
Pouvez-vous énumérer les autres plates-formes cloud dans lesquelles Kevin a de l'expérience ?,skills.cloud_platforms.other,Editorial.Personal
Décrivez l'expérience de Kevin avec d'autres plateformes cloud en plus d'Azure.,skills.cloud_platforms.other,Editorial.Personal
Quelles autres plateformes cloud Kevin utilise-t-il couramment ?,skills.cloud_platforms.other,Editorial.Personal
Dans quelles autres plateformes cloud Kevin démontre-t-il son expertise ?,skills.cloud_platforms.other,Editorial.Personal
